"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.divorciado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.51744299049352,-0.943689967825466,1,0,0,1,1,0,1,0,0,0,0,1,-0.98216772688903,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.0644695693692023,-0.032217859221167,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-0.467159080102548,0.119005266105444,-0.0181068821620122,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,0.0704263789709185,0,1,0,1,0,-1.93829962511144,-2.03594769223122,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,-0.780091619999308,-0.0585570106977051,1,0,0,1,1,0,1,0,0,0,1,0,-1.65893258287526,-0.239985634343231,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2.34288465047887,-1.09657942437432,0,1,0,1,0,0,0,0,0,1,0,1,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,0.189162404335177,0,1,0,1,0,0.0871331360673892,0.103409296920194,0.0498710014181801,-0.0722488753336971,-0.0272191087133347,0.050340105206584,-0.0738118898388371,0.0505148215066705,-0.0758881658586856,-0.0211982880456596,0.0503306479452422,-0.0708974688137521,0,0,0,1,0,0.413193324435664,-0.915915826367073,-0.646672601508002,-0.934297789864787,0,1,0,1,"1"
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,1.18347981226689,2.64192672561798,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0.823941263072426,0.677356517547599,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-0.51142797505651,0.287459965739724,0.0587759619032867,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.19686460852637,0.219312819878105,0.104460201320741,-0.0151199644884751,-0.158366190020471,0.104809666148064,-0.01663008065952,0.105506011352444,-0.0183326721632008,-0.151588947791352,0.105216408489917,-0.0136308389894845,0,1,0,0,0,-0.356617601999581,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.0427402495050958,-0.0585570106977051,0,1,0,1,1,0,1,0,0,0,0,1,-0.71146178449454,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,0.692350715432528,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2.34288465047887,-1.80615380114308,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.119645706051255,1.61086122201615,-0.646598419249562,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.00600678448575408,0.0177198429984987,0.0495945700975244,-0.0725381673603389,-0.168913066220668,0.0500642797192447,-0.0741014497345149,0.0502363545707083,-0.0761796180353365,-0.162074992408534,0.0500527148870615,-0.0711874582281432,0,0,0,1,0,0.567155509722714,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,0,1,"1"
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.694611120989116,-0.943689967825466,0,1,1,0,1,0,1,0,0,0,0,1,0.506714956280667,-0.890081008522681,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,0.692350715432528,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0644695693692023,0.322569329163216,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,0.0535315512669601,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,1,0,0.721117695009763,-0.915915826367073,-0.898020091808314,-0.934297789864787,1,0,1,0,"0"
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,-0.170049899705559,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1.58341295677565,0.677356517547599,0,1,0,0,1,0,0,1,0,1,1,0,1,0,-0.505707465300709,0.424716912544591,0.0239848655730172,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.169247479749283,0.190142314393061,0.0908141952151896,-0.0294008381336084,-0.143667118360813,0.0911935669471069,-0.0309241776343837,0.0917595172890321,-0.0327201814100574,-0.136974656476218,0.091496269252901,-0.0279461391151718,0,0,1,0,0,-0.125674324069007,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.694611120989116,0.826575946430056,0,1,1,0,1,0,1,0,0,0,0,1,-0.576108813297294,-0.890081008522681,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,-0.695002124334021,0.322569329163216,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.519047072792045,0.127800065737237,0.17971528444886,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.112168731607576,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.182250046505091,1.41687098085243,1.42694419346957,1.4215223992607,1,0,0,1,"1"
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,-1.51744299049352,-1.82882292495323,0,1,1,0,1,0,1,0,0,0,1,0,-0.576108813297294,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,0,1,0,0,1,0,1,2.31884244090544,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,-0.741792235989933,0,1,0,0,0,1,1,0,0,1,1,0,1,0,-0.448298175743674,-0.0881289886779629,0.0162341697520609,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-0.315827672571064,-0.322216790915494,-0.312576602894218,-0.451559011950226,-0.599216553873397,-0.311313150500162,-0.453473247475258,-0.314601814264975,-0.458030619717352,-0.589896603737515,-0.314085984938002,-0.451121997180161,0,0,0,0,0,2.95356938167197,-0.915915826367073,-0.740927910370619,-0.934297789864787,1,0,0,1,"0"
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,-0.846814755691785,-0.183679461694548,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.768406866115702,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,0.677356517547599,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-0.415118126034234,0.503271856053231,-0.158214070500752,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-0.318247355511397,-0.324772573417461,-0.222410918794125,-0.35719845459736,-0.485976863566922,-0.221345075611968,-0.35902531726311,-0.223772158201641,-0.362965469980132,-0.477310049913417,-0.223430467808278,-0.356533967617015,0,0,0,0,0,1.79885299201911,-0.915915826367073,-0.929438528095853,-0.903702722473547,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.51744299049352,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,1.45418575466138,0.522722085133584,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,-0.674799140212297,0,0,1,0,1,0,0,1,0,-0.660906887403065,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,0,1,0,0,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,2.44625404052364,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0.452255214958644,-0.183682721675744,-0.167045671757598,0,1,0,1,0,0.0664397651629808,0.0815519889305266,0.00527083350473675,-0.118924023915414,-0.180540923283975,0.00583768405921765,-0.120530257126583,0.00558622198040259,-0.122911838814906,-0.173635783078076,0.00548818568679222,-0.117685135798399,1,0,0,0,0,-1.12642852843483,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-1.51744299049352,-0.943689967825466,0,1,1,0,1,0,1,0,0,0,0,1,1.04812684106965,-0.890081008522681,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,-0.184886440845897,0,1,1,0,1,0,0,1,0,-0.64681466571753,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-0.505134200908215,0.322569329163216,0,1,1,0,0,0,0,1,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,1,0,0,0.0236428135537491,0.0363478432810326,0.00333291983607001,-0.120952097186328,-0.0927172240392953,0.00390401756725249,-0.122560208285521,0.0036340376903124,-0.124955055754125,-0.0863186276241718,0.00353974413123635,-0.119718098085683,1,0,0,0,0,-1.28039071372188,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,-0.0346969285083136,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,2.31884244090544,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-0.460379342200217,0.0209343925909667,0.0675362196857074,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,0.0105247989452684,-0.154137481759158,-1.0150830155449,0.00903842846171939,-1.02511134633168,0.00750358129053493,-0.147384629597085,-1.02323332565007,0.0120757455184877,0,0,0,1,0,0.33621223179214,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,-0.780091619999308,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,-1.38822664048077,-0.890081008522681,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,-1.80615380114308,0,1,0,0,1,0,0,1,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,-0.0486932314254828,-0.915915826367073,-0.835183219233236,-0.903702722473547,0,1,0,1,"0"
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0.694611120989116,1.71170890355782,1,0,1,0,1,0,0,1,0,0,0,1,1.72489169705587,4.05472981927425,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,0,1,1,0,0,1,0,-0.585965915281681,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,8.63195896007004,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.183682721675744,0.0704263789709185,0,1,0,1,0,0.249405783409102,-0.880569210745915,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,0,0,1,0.798098787653287,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.780091619999308,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,-0.71146178449454,-0.369849300356517,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,3.1023563441821,-1.4513666127587,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,0.101252725438476,-0.0227842938010123,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-0.741523065217204,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1.51744299049352,-1.82882292495323,1,0,1,0,1,0,1,0,0,0,0,1,-2.20034446766424,-0.457856722448141,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,1,0,0,1,0,-0.679175673869173,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.823941263072426,-0.032217859221167,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.0282878612180418,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.51744299049352,-0.943689967825466,1,0,1,0,1,0,1,0,0,1,0,0,0.236009013886177,0.522722085133584,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,-0.0663840966872117,1,0,1,0,1,0,0,1,0,-0.636554279685581,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.0644695693692023,-0.032217859221167,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.253069330898656,0.0535315512669601,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,-0.159726717020352,-0.0465340241734977,1.27360434803735,-0.161370731355998,1.28549368027375,-0.16401920653845,-0.0404018001991999,-0.0337124013750354,-0.158586190751193,1,0,0,0,0,-1.43435289900892,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.51744299049352,-0.943689967825466,0,1,0,1,1,0,1,0,0,0,0,1,-0.440755842100049,-0.183679461694548,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,-0.908433579189315,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.18087864068156,-0.0163304535950737,1,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.501452294763779,0.0371314050677066,0.143749738985553,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0.0995929420299944,-0.183682721675744,-0.167045671757598,0,1,0,1,0,0.148584591749135,0.168317203875227,0.0751565892279153,-0.0457868994441469,-0.110137752226926,0.0755702765335483,-0.0473254115665054,0.0759866101038486,-0.0492285978055261,-0.103638678828239,0.0757536019404222,-0.0443717018200286,1,0,0,0,0,-0.818504157860728,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,1,0,0,0,-1.25287366928352,-0.890081008522681,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,0,1,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1.01380918649823,0.322569329163216,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,1.21073840528543,1.10463664057417,0.129260666246221,1.21036336879012,0.130191166971035,1.21667920937313,1.10412921764945,0.129854237642003,1.21518267137159,0,1,0,0,0,-0.51057978728663,-0.915915826367073,-0.992275400670931,-0.903702722473547,0,1,1,0,"1"
